310001;150828;8.5;20200101;20201231;20;10;
310001;150829;10;20200101;20201231;0;10;
310001;151130;15.73;20200101;20201231;37;18.5;
310001;151230;15.73;20200101;20201231;37;18.5;
310001;151724;18.7;20200101;20201231;44;22;
310001;151725;17.6;20200101;20201231;0;17.6;
310001;154131;14.88;20200101;20201231;35;17.5;
310001;154231;14.88;20200101;20201231;35;17.5;
310001;154532;20.83;20200101;20201231;49;24.5;
310001;154533;19.6;20200101;20201231;0;19.6;
310001;155300;19.98;20200101;20201231;47;23.5;
310001;155320;19.98;20200101;20201231;47;23.5;
310001;160128;212.5;20200101;20201231;500;250;
310001;160130;45;20200101;20201231;0;45;
310001;160132;161.5;20200101;20201231;380;190;
310001;160172;9.35;20200101;20201231;22;11;
310001;160173;11;20200101;20201231;0;11;
310001;160174;9.35;20200101;20201231;22;11;
310001;160175;11;20200101;20201231;0;11;
310001;160180;9.35;20200101;20201231;22;11;
310001;160182;9.35;20200101;20201231;22;11;
310001;160190;11.9;20200101;20201231;28;14;
310001;160191;11.2;20200101;20201231;0;11.2;
310001;160218;12.11;20200101;20201231;28.5;14.25;
310001;160219;11.4;20200101;20201231;0;11.4;
310001;160238;13.18;20200101;20201231;31;15.5;
310001;160240;14.88;20200101;20201231;35;17.5;
310001;160241;14;20200101;20201231;0;14;
310001;160242;16.79;20200101;20201231;39.5;19.75;
310001;160243;15.8;20200101;20201231;0;15.8;
310001;160244;16.79;20200101;20201231;39.5;19.75;
310001;160245;15.8;20200101;20201231;0;15.8;
310001;160246;19.13;20200101;20201231;45;22.5;
310001;160247;18;20200101;20201231;0;18;
310001;160248;12.75;20200101;20201231;30;15;
310001;160249;12;20200101;20201231;0;12;
310001;160250;13.39;20200101;20201231;31.5;15.75;
310001;160251;12.6;20200101;20201231;0;12.6;
310001;160258;9.35;20200101;20201231;22;11;
310001;160260;9.35;20200101;20201231;22;11;
310001;160262;19.98;20200101;20201231;47;23.5;
310001;160264;19.98;20200101;20201231;47;23.5;
310001;160266;16.15;20200101;20201231;38;19;
310001;160267;15.2;20200101;20201231;0;15.2;
310001;160268;14.88;20200101;20201231;35;17.5;
310001;160276;15.3;20200101;20201231;36;18;
310001;160277;9;20200101;20201231;0;9;
310001;160278;9.35;20200101;20201231;22;11;
310001;160281;12.4;20200101;20201231;0;12.4;
310001;160288;13.81;20200101;20201231;32.5;16.25;
310001;160324;38.04;20200101;20201231;89.5;44.75;
310001;160325;35.8;20200101;20201231;0;35.8;
310001;160326;15.94;20200101;20201231;37.5;18.75;
310001;160330;33.79;20200101;20201231;79.5;39.75;
310001;160331;31.8;20200101;20201231;0;31.8;
310001;160332;33.79;20200101;20201231;79.5;39.75;
310001;160333;31.8;20200101;20201231;0;31.8;
310001;160334;33.79;20200101;20201231;79.5;39.75;
310001;160335;31.8;20200101;20201231;0;31.8;
310001;160336;33.79;20200101;20201231;79.5;39.75;
310001;160337;31.8;20200101;20201231;0;31.8;
310001;160338;33.79;20200101;20201231;79.5;39.75;
310001;160339;31.8;20200101;20201231;0;31.8;
310001;160350;12.75;20200101;20201231;30;15;
310001;160352;12.75;20200101;20201231;30;15;
310001;160354;12.75;20200101;20201231;30;15;
310001;160356;12.75;20200101;20201231;30;15;
310001;160358;20.4;20200101;20201231;48;24;
310001;160360;20.4;20200101;20201231;48;24;
310001;160362;20.4;20200101;20201231;48;24;
310001;160364;20.4;20200101;20201231;48;24;
310001;160384;31.66;20200101;20201231;74.5;37.25;
310001;160385;29.8;20200101;20201231;0;29.8;
310001;160386;31.66;20200101;20201231;74.5;37.25;
310001;160387;29.8;20200101;20201231;0;29.8;
310001;160388;31.66;20200101;20201231;74.5;37.25;
310001;160389;29.8;20200101;20201231;0;29.8;
310001;160390;31.66;20200101;20201231;74.5;37.25;
310001;160391;29.8;20200101;20201231;0;29.8;
310001;160392;31.66;20200101;20201231;74.5;37.25;
310001;160393;29.8;20200101;20201231;0;29.8;
310001;160394;31.66;20200101;20201231;74.5;37.25;
310001;160395;29.8;20200101;20201231;0;29.8;
310001;160396;31.66;20200101;20201231;74.5;37.25;
310001;160397;29.8;20200101;20201231;0;29.8;
310001;160484;23.38;20200101;20201231;55;27.5;
310001;160485;22;20200101;20201231;0;22;
310001;160486;23.38;20200101;20201231;55;27.5;
310001;160487;22;20200101;20201231;0;22;
310001;160488;15.3;20200101;20201231;36;18;
310001;160489;18;20200101;20201231;0;18;
310001;160730;11.9;20200101;20201231;28;14;
310001;161172;96.5;20200101;20201231;0;96.5;
310001;161174;96.5;20200101;20201231;0;96.5;
310001;161278;96.5;20200101;20201231;0;96.5;
310001;161282;8.5;20200101;20201231;20;10;
310001;161288;13.81;20200101;20201231;32.5;16.25;
310001;161289;13;20200101;20201231;0;13;
310001;161290;52;20200101;20201231;0;52;
310001;162184;9.35;20200101;20201231;22;11;
310001;162186;9.35;20200101;20201231;22;11;
310001;162192;13.81;20200101;20201231;32.5;16.25;
310001;162214;21.25;20200101;20201231;50;25;
310001;162215;20;20200101;20201231;0;20;
310001;162216;12.33;20200101;20201231;29;14.5;
310001;162217;11.6;20200101;20201231;0;11.6;
310001;162218;21.25;20200101;20201231;50;25;
310001;162220;16.15;20200101;20201231;38;19;
310001;162221;15.2;20200101;20201231;0;15.2;
310001;162328;31.88;20200101;20201231;75;37.5;
310001;162329;30;20200101;20201231;0;30;
310001;162331;25.5;20200101;20201231;60;30;
310001;163196;13.81;20200101;20201231;32.5;16.25;
310001;164230;34.43;20200101;20201231;81;40.5;
